geohash,Commercial/Services_weekday,Culture & Leisure_weekday,Educational_weekday,Healthcare & Welfare_weekday,Residential_weekday,Transportation_weekday,count_weekday,Commercial/Services_holiday,Culture & Leisure_holiday,Educational_holiday,Healthcare & Welfare_holiday,Residential_holiday,Transportation_holiday,count_holiday,Commercial/Services_morning,Culture & Leisure_morning,Educational_morning,Healthcare & Welfare_morning,Residential_morning,Transportation_morning,count_morning,Commercial/Services_afternoon,Culture & Leisure_afternoon,Educational_afternoon,Healthcare & Welfare_afternoon,Residential_afternoon,Transportation_afternoon,count_afternoon,Commercial/Services_evening,Culture & Leisure_evening,Educational_evening,Healthcare & Welfare_evening,Residential_evening,Transportation_evening,count_evening,Commercial/Services_night,Culture & Leisure_night,Educational_night,Healthcare & Welfare_night,Residential_night,Transportation_night,count_night,highway_busway,highway_living_street,highway_motorway,highway_motorway_link,highway_primary,highway_primary_link,highway_residential,highway_secondary,highway_secondary_link,highway_tertiary,highway_tertiary_link,highway_trunk,highway_trunk_link,highway_unclassified,oneway_False,oneway_True,bridge_no,bridge_yes,tunnel_building_passage,tunnel_no,tunnel_yes
xn76gj,0.2179675994108983,0.0353460972017673,0.0,0.0073637702503681,0.0,0.7393225331369662,679.0,0.2836538461538461,0.0689102564102564,0.0,0.0080128205128205,0.0,0.6394230769230769,624.0,0.0140845070422535,0.0070422535211267,0.0,0.0,0.0,0.9788732394366196,142.0,0.2963709677419355,0.0725806451612903,0.0,0.0060483870967741,0.0,0.625,496.0,0.2884615384615384,0.0489510489510489,0.0,0.0069930069930069,0.0,0.6555944055944056,572.0,0.1182795698924731,0.021505376344086,0.0,0.032258064516129,0.0,0.8279569892473119,93.0,0.0,0.0,0.0,0.0,11.0,0.0,106.0,13.0,0.0,16.0,0.0,0.0,0.0,22.0,124.0,44.0,168.0,0.0,0.0,168.0,0.0
xn76gk,0.0,1.0,0.0,0.0,0.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,21.0,2.0,6.0,0.0,1.0,0.0,21.0,84.0,28.0,110.0,2.0,0.0,112.0,0.0
xn76gm,0.4194260485651214,0.0022075055187637,0.0,0.0,0.0,0.5783664459161147,453.0,0.3365384615384615,0.125,0.0,0.0,0.0,0.5384615384615384,104.0,0.1894736842105263,0.0,0.0,0.0,0.0,0.8105263157894737,95.0,0.6016949152542372,0.0508474576271186,0.0,0.0,0.0,0.3474576271186441,236.0,0.3,0.01,0.0,0.0,0.0,0.69,200.0,0.1923076923076923,0.0,0.0,0.0,0.0,0.8076923076923077,26.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,15.0,2.0,6.0,0.0,17.0,0.0,24.0,78.0,44.0,122.0,0.0,0.0,122.0,0.0
xn76gn,1.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,14.0,0.0,157.0,12.0,0.0,68.0,0.0,0.0,0.0,58.0,252.0,57.0,309.0,0.0,0.0,307.0,2.0
xn76gp,0.1967654986522911,0.0,0.0,0.0107816711590296,0.0,0.7924528301886793,371.0,0.1292517006802721,0.0,0.0,0.0544217687074829,0.0,0.8163265306122449,147.0,0.0606060606060606,0.0,0.0,0.0,0.0,0.9393939393939394,132.0,0.25,0.0,0.0,0.0606060606060606,0.0,0.6893939393939394,132.0,0.207070707070707,0.0,0.0,0.0202020202020202,0.0,0.7727272727272727,198.0,0.1785714285714285,0.0,0.0,0.0,0.0,0.8214285714285714,56.0,0.0,0.0,0.0,0.0,18.0,0.0,126.0,34.0,1.0,16.0,0.0,0.0,0.0,91.0,240.0,46.0,286.0,0.0,0.0,278.0,8.0
xn76gq,0.0807174887892376,0.2197309417040358,0.0,0.0,0.0,0.6995515695067265,446.0,0.0654761904761904,0.5238095238095238,0.0,0.0,0.0,0.4107142857142857,168.0,0.0921052631578947,0.0460526315789473,0.0,0.0,0.0,0.8618421052631579,152.0,0.0532544378698224,0.3313609467455621,0.0,0.0,0.0,0.6153846153846154,169.0,0.08984375,0.45703125,0.0,0.0,0.0,0.453125,256.0,0.027027027027027,0.1621621621621621,0.0,0.0,0.0,0.8108108108108109,37.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,15.0,0.0,7.0,0.0,2.0,0.0,3.0,10.0,27.0,37.0,0.0,0.0,37.0,0.0
xn76gr,0.1323529411764706,0.0367647058823529,0.0,0.0735294117647058,0.0,0.7573529411764706,136.0,0.2213740458015267,0.1145038167938931,0.0,0.0229007633587786,0.0,0.6412213740458015,131.0,0.0232558139534883,0.0,0.0,0.0465116279069767,0.0,0.9302325581395348,43.0,0.0746268656716417,0.1343283582089552,0.0,0.0895522388059701,0.0,0.7014925373134329,67.0,0.2727272727272727,0.0909090909090909,0.0,0.0454545454545454,0.0,0.5909090909090909,110.0,0.2340425531914893,0.0212765957446808,0.0,0.0,0.0,0.7446808510638298,47.0,0.0,0.0,1.0,9.0,15.0,4.0,67.0,24.0,7.0,10.0,0.0,0.0,0.0,27.0,108.0,56.0,157.0,7.0,2.0,158.0,4.0
xn76gs,0.3955488113302984,0.0870005058168942,0.0,0.0,0.0,0.5174506828528073,1977.0,0.4484536082474227,0.1254295532646048,0.0,0.0,0.0,0.4261168384879725,582.0,0.3859649122807017,0.1551956815114709,0.0,0.0,0.0,0.4588394062078272,741.0,0.4901574803149606,0.1122047244094488,0.0,0.0,0.0,0.3976377952755905,508.0,0.3766364551863041,0.0704934541792547,0.0,0.0,0.0,0.552870090634441,993.0,0.4227129337539432,0.0094637223974763,0.0,0.0,0.0,0.5678233438485805,317.0,0.0,0.0,0.0,0.0,40.0,3.0,64.0,15.0,8.0,35.0,0.0,0.0,0.0,65.0,120.0,110.0,228.0,2.0,0.0,227.0,3.0
xn76gt,0.922360248447205,0.0,0.0,0.0,0.0,0.077639751552795,322.0,1.0,0.0,0.0,0.0,0.0,0.0,38.0,0.9871794871794872,0.0,0.0,0.0,0.0,0.0128205128205128,156.0,1.0,0.0,0.0,0.0,0.0,0.0,96.0,0.7183098591549296,0.0,0.0,0.0,0.0,0.2816901408450704,71.0,0.918918918918919,0.0,0.0,0.0,0.0,0.081081081081081,37.0,0.0,0.0,0.0,0.0,16.0,0.0,64.0,16.0,0.0,41.0,0.0,0.0,0.0,10.0,120.0,27.0,147.0,0.0,0.0,147.0,0.0
xn76gu,0.2205029013539652,0.2224371373307543,0.0,0.0309477756286266,0.0,0.5261121856866537,517.0,0.3943661971830985,0.2394366197183098,0.0,0.0140845070422535,0.0,0.352112676056338,71.0,0.1889763779527559,0.3661417322834646,0.0,0.0590551181102362,0.0,0.3858267716535433,254.0,0.4015151515151515,0.0984848484848484,0.0,0.0151515151515151,0.0,0.4848484848484848,132.0,0.1509433962264151,0.1509433962264151,0.0,0.0,0.0,0.6981132075471698,159.0,0.3953488372093023,0.0465116279069767,0.0,0.0,0.0,0.5581395348837209,43.0,0.0,0.0,0.0,2.0,2.0,0.0,26.0,20.0,4.0,88.0,0.0,6.0,0.0,16.0,118.0,46.0,162.0,2.0,0.0,164.0,0.0
xn76gv,0.3238805970149254,0.0149253731343283,0.0,0.0,0.0,0.6611940298507463,670.0,0.1959459459459459,0.1216216216216216,0.0,0.0,0.0,0.6824324324324325,148.0,0.573394495412844,0.018348623853211,0.0,0.0,0.0,0.4082568807339449,218.0,0.3181818181818182,0.0495867768595041,0.0,0.0,0.0,0.6322314049586777,242.0,0.1350364963503649,0.0437956204379562,0.0,0.0,0.0,0.8211678832116789,274.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.9166666666666666,84.0,0.0,0.0,2.0,0.0,0.0,0.0,32.0,53.0,17.0,82.0,3.0,8.0,0.0,17.0,110.0,104.0,212.0,2.0,0.0,212.0,2.0
xn76gw,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,20.0,0.0,14.0,0.0,28.0,58.0,20.0,78.0,0.0,0.0,78.0,0.0
xn76gx,0.9090909090909092,0.0,0.0909090909090909,0.0,0.0,0.0,22.0,0.8571428571428571,0.0,0.1428571428571428,0.0,0.0,0.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.8125,0.0,0.1875,0.0,0.0,0.0,16.0,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,2.0,12.0,0.0,0.0,0.0,18.0,48.0,4.0,50.0,2.0,0.0,52.0,0.0
xn76gy,0.2337434094903339,0.0,0.0,0.0,0.0,0.7662565905096661,569.0,0.2777777777777778,0.0,0.0,0.0,0.0,0.7222222222222222,180.0,0.1234567901234567,0.0,0.0,0.0,0.0,0.8765432098765432,162.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,177.0,0.2715654952076677,0.0,0.0,0.0,0.0,0.7284345047923323,313.0,0.1958762886597938,0.0,0.0,0.0,0.0,0.8041237113402062,97.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,27.0,0.0,10.0,0.0,11.0,3.0,39.0,44.0,58.0,102.0,0.0,0.0,102.0,0.0
xn76gz,0.2261410788381742,0.1473029045643153,0.0,0.0,0.0,0.6265560165975104,482.0,0.1102362204724409,0.1102362204724409,0.0,0.0,0.0,0.7795275590551181,127.0,0.3893129770992366,0.0229007633587786,0.0,0.0,0.0,0.5877862595419847,131.0,0.1538461538461538,0.2485207100591716,0.0,0.0,0.0,0.5976331360946746,169.0,0.1875,0.1696428571428571,0.0,0.0,0.0,0.6428571428571429,224.0,0.0470588235294117,0.0235294117647058,0.0,0.0,0.0,0.9294117647058824,85.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,8.0,2.0,72.0,0.0,22.0,13.0,29.0,112.0,63.0,174.0,1.0,0.0,173.0,2.0
xn76hh,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,16.0,0.0,0.0,0.0,76.0,106.0,4.0,110.0,0.0,0.0,110.0,0.0
xn76hj,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,52.0,0.0,26.0,0.0,165.0,240.0,41.0,281.0,0.0,0.0,281.0,0.0
xn76hp,0.0,0.0,0.0,0.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,52.0,0.0,15.0,0.0,96.0,200.0,38.0,234.0,4.0,0.0,238.0,0.0
xn76hq,0.0,0.0,0.0,0.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,4.0,14.0,14.0,4.0,0.0,17.0,1.0
xn76hw,0.0,0.0,0.0,0.0,0.0,1.0,126.0,0.0,0.0,0.0,0.0,0.0,1.0,83.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,1.0,68.0,0.0,0.0,0.0,0.0,0.0,1.0,52.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,2.0,4.0,9.0,13.0,0.0,0.0,13.0,0.0
xn76hy,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,6.0,0.0
xn76hz,0.0388833499501495,0.0,0.0,0.0,0.0,0.9611166500498504,1003.0,0.0417956656346749,0.0,0.0,0.0,0.0,0.958204334365325,646.0,0.0333333333333333,0.0,0.0,0.0,0.0,0.9666666666666668,390.0,0.0392561983471074,0.0,0.0,0.0,0.0,0.9607438016528924,484.0,0.0576271186440678,0.0,0.0,0.0,0.0,0.9423728813559322,590.0,0.0,0.0,0.0,0.0,0.0,1.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,32.0,0.0,49.0,40.0,9.0,0.0,49.0,0.0
xn76k0,0.4705882352941176,0.0,0.0,0.0,0.0,0.5294117647058824,17.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,44.0,0.0,0.0,0.0,52.0,102.0,8.0,108.0,2.0,0.0,110.0,0.0
xn76k5,0.1702127659574468,0.0,0.0,0.0,0.0,0.8297872340425532,47.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.2105263157894736,0.0,0.0,0.0,0.0,0.7894736842105263,19.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.1904761904761904,0.0,0.0,0.0,0.0,0.8095238095238095,21.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0
xn76k7,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,5.0,1.0,64.0,64.0,30.0,94.0,0.0,0.0,94.0,0.0
xn76kb,0.125,0.0,0.0,0.0,0.0,0.875,64.0,0.1481481481481481,0.0,0.0,0.0,0.0,0.8518518518518519,27.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.8888888888888888,27.0,0.05,0.0,0.0,0.0,0.0,0.95,20.0,0.1481481481481481,0.0,0.0,0.0,0.0,0.8518518518518519,27.0,0.2352941176470588,0.0,0.0,0.0,0.0,0.7647058823529411,17.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,8.0,2.0,29.0,19.0,12.0,0.0,31.0,0.0
xn76ke,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,6.0,2.0,8.0,0.0,0.0,8.0,0.0
xn76kh,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,0.0,4.0,0.0,0.0,17.0,0.0,2.0,0.0,1.0,14.0,27.0,37.0,4.0,0.0,41.0,0.0
xn76kj,0.639344262295082,0.0054644808743169,0.0,0.0,0.0,0.3551912568306011,183.0,0.293103448275862,0.1724137931034483,0.0,0.0,0.0,0.5344827586206896,58.0,0.4621848739495798,0.0252100840336134,0.0,0.0,0.0,0.5126050420168067,119.0,0.5970149253731343,0.1044776119402985,0.0,0.0,0.0,0.2985074626865671,67.0,0.7692307692307693,0.0256410256410256,0.0,0.0,0.0,0.2051282051282051,39.0,0.5625,0.0,0.0,0.0,0.0,0.4375,16.0,0.0,0.0,0.0,0.0,7.0,8.0,7.0,0.0,0.0,14.0,0.0,0.0,2.0,0.0,12.0,26.0,35.0,3.0,0.0,38.0,0.0
xn76kk,0.4,0.0,0.0,0.0,0.0,0.6,45.0,0.5,0.0,0.0,0.0,0.0,0.5,12.0,0.1875,0.0,0.0,0.0,0.0,0.8125,32.0,0.4,0.0,0.0,0.0,0.0,0.6,5.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.2222222222222222,9.0,0.8181818181818182,0.0,0.0,0.0,0.0,0.1818181818181818,11.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,18.0,4.0,22.0,0.0,0.0,22.0,0.0
xn76km,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,4.0,0.0
xn76kp,0.0967741935483871,0.1612903225806451,0.0,0.0,0.0,0.7419354838709677,31.0,0.1034482758620689,0.3448275862068966,0.0,0.0,0.0,0.5517241379310345,29.0,0.0,0.5,0.0,0.0,0.0,0.5,8.0,0.1363636363636363,0.3636363636363636,0.0,0.0,0.0,0.5,22.0,0.08,0.04,0.0,0.0,0.0,0.88,25.0,0.2,0.4,0.0,0.0,0.0,0.4,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,4.0,16.0,2.0,0.0,41.0,15.0,26.0,0.0,41.0,0.0
xn76kr,1.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,6.0,12.0,18.0,0.0,0.0,18.0,0.0
xn76ku,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,2.0,6.0,0.0,0.0,6.0,0.0
xn76kv,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,18.0,6.0,24.0,0.0,0.0,24.0,0.0
xn76mp,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,8.0,1.0
xn76s1,0.6428571428571429,0.0,0.3571428571428571,0.0,0.0,0.0,14.0,0.4375,0.0,0.5625,0.0,0.0,0.0,16.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,3.0,0.6111111111111112,0.0,0.3888888888888889,0.0,0.0,0.0,18.0,0.4,0.0,0.6,0.0,0.0,0.0,5.0,0.25,0.0,0.75,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,7.0,3.0,0.0,8.0,13.0,18.0,3.0,0.0,21.0,0.0
xn76s4,0.4364820846905538,0.0,0.0,0.0,0.0,0.5635179153094463,307.0,0.524390243902439,0.0,0.0,0.0,0.0,0.4756097560975609,82.0,0.25,0.0,0.0,0.0,0.0,0.75,120.0,0.6585365853658537,0.0,0.0,0.0,0.0,0.3414634146341463,123.0,0.5,0.0,0.0,0.0,0.0,0.5,112.0,0.2941176470588235,0.0,0.0,0.0,0.0,0.7058823529411765,34.0,0.0,0.0,1.0,1.0,7.0,20.0,0.0,8.0,4.0,11.0,0.0,19.0,4.0,19.0,40.0,54.0,68.0,26.0,0.0,94.0,0.0
xn76s5,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,18.0,0.0,12.0,0.0,61.0,90.0,4.0,94.0,0.0,0.0,94.0,0.0
xn76se,0.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,2.0,0.0,0.0,0.0,6.0,4.0,10.0,0.0,0.0,10.0,0.0
xn76sg,0.1521739130434782,0.0,0.0,0.0,0.0,0.8478260869565217,46.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.8888888888888888,18.0,0.0555555555555555,0.0,0.0,0.0,0.0,0.9444444444444444,18.0,0.2307692307692307,0.0,0.0,0.0,0.0,0.7692307692307693,13.0,0.2,0.0,0.0,0.0,0.0,0.8,25.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,2.0,10.0,12.0,0.0,0.0,12.0,0.0
xn76sh,0.4684095860566449,0.0,0.0,0.0065359477124183,0.0021786492374727,0.5228758169934641,459.0,0.3170731707317073,0.0,0.0,0.024390243902439,0.0,0.6585365853658537,82.0,0.544973544973545,0.0,0.0,0.0,0.0,0.455026455026455,189.0,0.5894039735099338,0.0,0.0,0.0066225165562913,0.0,0.4039735099337748,151.0,0.213235294117647,0.0,0.0,0.0220588235294117,0.0073529411764705,0.7573529411764706,136.0,0.3076923076923077,0.0,0.0,0.0153846153846153,0.0,0.676923076923077,65.0,0.0,0.0,0.0,0.0,23.0,3.0,8.0,6.0,2.0,6.0,0.0,8.0,0.0,16.0,40.0,32.0,68.0,4.0,0.0,72.0,0.0
xn76sj,0.7151898734177216,0.0443037974683544,0.0822784810126582,0.0,0.1582278481012658,0.0,158.0,0.3870967741935484,0.1290322580645161,0.0967741935483871,0.0,0.3870967741935484,0.0,31.0,0.5555555555555556,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,18.0,0.7115384615384616,0.0769230769230769,0.0961538461538461,0.0,0.1153846153846153,0.0,52.0,0.7303370786516854,0.0561797752808988,0.0561797752808988,0.0,0.1573033707865168,0.0,89.0,0.4333333333333333,0.0,0.0,0.0,0.5666666666666667,0.0,30.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,12.0,8.0,26.0,0.0,0.0,0.0,0.0,32.0,19.0,49.0,2.0,0.0,51.0,0.0
xn76sn,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,13.0,0.0,46.0,0.0,0.0,0.0,5.0,38.0,34.0,70.0,2.0,0.0,72.0,0.0
xn76sp,0.0331125827814569,0.0198675496688741,0.0,0.0,0.0,0.9470198675496688,151.0,0.0,0.0526315789473684,0.0,0.0,0.0,0.9473684210526316,57.0,0.0555555555555555,0.0,0.0,0.0,0.0,0.9444444444444444,72.0,0.0,0.0238095238095238,0.0,0.0,0.0,0.9761904761904762,42.0,0.0126582278481012,0.050632911392405,0.0,0.0,0.0,0.9367088607594936,79.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.9333333333333332,15.0,0.0,0.0,0.0,2.0,9.0,0.0,2.0,0.0,0.0,49.0,0.0,0.0,0.0,4.0,54.0,12.0,57.0,9.0,0.0,66.0,0.0
