geohash,Commercial/Services_weekday,Culture & Leisure_weekday,Educational_weekday,Healthcare & Welfare_weekday,Residential_weekday,Transportation_weekday,count_weekday,major_category_weekday,Commercial/Services_holiday,Culture & Leisure_holiday,Educational_holiday,Healthcare & Welfare_holiday,Residential_holiday,Transportation_holiday,count_holiday,major_category_holiday,Commercial/Services_morning,Culture & Leisure_morning,Educational_morning,Healthcare & Welfare_morning,Residential_morning,Transportation_morning,count_morning,major_category_morning,Commercial/Services_afternoon,Culture & Leisure_afternoon,Educational_afternoon,Healthcare & Welfare_afternoon,Residential_afternoon,Transportation_afternoon,count_afternoon,major_category_afternoon,Commercial/Services_evening,Culture & Leisure_evening,Educational_evening,Healthcare & Welfare_evening,Residential_evening,Transportation_evening,count_evening,major_category_evening,Commercial/Services_night,Culture & Leisure_night,Educational_night,Healthcare & Welfare_night,Residential_night,Transportation_night,count_night,major_category_night
xn76u7,0.7011494252873564,0.11494252873563218,0.0,0.0,0.0,0.1839080459770115,87.0,Commercial/Services,0.7142857142857143,0.11904761904761904,0.0,0.0,0.0,0.16666666666666666,84.0,Commercial/Services,0.46153846153846156,0.07692307692307693,0.0,0.0,0.0,0.46153846153846156,13.0,Commercial/Services,0.7272727272727273,0.14772727272727273,0.0,0.0,0.0,0.125,88.0,Commercial/Services,0.765625,0.09375,0.0,0.0,0.0,0.140625,64.0,Commercial/Services,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,6.0,Transportation
xn76u9,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,3.0,Transportation,0.0,0.5294117647058824,0.0,0.0,0.0,0.47058823529411764,17.0,Culture & Leisure,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Culture & Leisure,0.0,0.5,0.0,0.0,0.0,0.5,10.0,Culture & Leisure,0.0,0.5,0.0,0.0,0.0,0.5,8.0,Culture & Leisure,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Transportation
xn76ub,0.0,0.0,0.0,0.0,0.0,1.0,8.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,10.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,3.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,6.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,8.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Transportation
xn76ue,0.0958904109589041,0.0,0.0,0.0,0.0,0.9041095890410958,146.0,Transportation,0.0975609756097561,0.0,0.0,0.0,0.0,0.9024390243902439,41.0,Transportation,0.2,0.0,0.0,0.0,0.0,0.8,75.0,Transportation,0.125,0.0,0.0,0.0,0.0,0.875,24.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,35.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,53.0,Transportation
xn76uf,0.0,0.0,0.0,0.0,0.0,1.0,2.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,11.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,3.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,5.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,5.0,Transportation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xn76ug,0.2714285714285714,0.0,0.0,0.0,0.0,0.7285714285714285,70.0,Transportation,0.3076923076923077,0.0,0.0,0.0,0.0,0.6923076923076923,26.0,Transportation,0.35,0.0,0.0,0.0,0.0,0.65,20.0,Transportation,0.6086956521739131,0.0,0.0,0.0,0.0,0.391304347826087,23.0,Commercial/Services,0.15,0.0,0.0,0.0,0.0,0.85,40.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,13.0,Transportation
xn76uh,0.42138364779874216,0.559748427672956,0.0,0.018867924528301886,0.0,0.0,159.0,Culture & Leisure,0.56,0.32,0.0,0.12,0.0,0.0,25.0,Commercial/Services,0.12195121951219512,0.8780487804878049,0.0,0.0,0.0,0.0,41.0,Culture & Leisure,0.5,0.4166666666666667,0.0,0.08333333333333333,0.0,0.0,72.0,Commercial/Services,0.5614035087719298,0.43859649122807015,0.0,0.0,0.0,0.0,57.0,Commercial/Services,0.5714285714285714,0.42857142857142855,0.0,0.0,0.0,0.0,14.0,Commercial/Services
xn76uj,0.4805194805194805,0.01948051948051948,0.0,0.0,0.0,0.5,308.0,Transportation,0.1592920353982301,0.2831858407079646,0.0,0.0,0.0,0.5575221238938053,113.0,Transportation,0.3333333333333333,0.022988505747126436,0.0,0.0,0.0,0.6436781609195402,87.0,Transportation,0.4148148148148148,0.13333333333333333,0.0,0.0,0.0,0.45185185185185184,135.0,Transportation,0.42962962962962964,0.13333333333333333,0.0,0.0,0.0,0.43703703703703706,135.0,Transportation,0.359375,0.0,0.0,0.0,0.0,0.640625,64.0,Transportation
xn76uk,0.22461059190031152,0.03177570093457944,0.0,0.0,0.0,0.743613707165109,3210.0,Transportation,0.16600790513833993,0.08300395256916997,0.0,0.0013175230566534915,0.0,0.7496706192358367,759.0,Transportation,0.18133616118769882,0.0,0.0,0.0,0.0,0.8186638388123012,943.0,Transportation,0.33449074074074076,0.06365740740740741,0.0,0.0011574074074074073,0.0,0.6006944444444444,864.0,Transportation,0.19553072625698323,0.05090006207324643,0.0,0.0,0.0,0.7535692116697703,1611.0,Transportation,0.1306715063520871,0.050816696914700546,0.0,0.0,0.0,0.8185117967332124,551.0,Transportation
xn76um,0.5896520963425513,0.015165031222123104,0.0,0.013380909901873328,0.0026761819803746653,0.3791257805530776,1121.0,Commercial/Services,0.5752773375594294,0.014263074484944533,0.0,0.006339144215530904,0.004754358161648178,0.3993660855784469,631.0,Commercial/Services,0.4368932038834951,0.019417475728155338,0.0,0.03398058252427184,0.0048543689320388345,0.5048543689320388,206.0,Transportation,0.6404682274247492,0.008361204013377926,0.0,0.0016722408026755853,0.0033444816053511705,0.34615384615384615,598.0,Commercial/Services,0.6164383561643836,0.0186799501867995,0.0,0.009962640099626401,0.0024906600249066002,0.35242839352428396,803.0,Commercial/Services,0.38620689655172413,0.013793103448275862,0.0,0.020689655172413793,0.006896551724137931,0.5724137931034483,145.0,Transportation
xn76un,0.07234042553191489,0.13191489361702127,0.0,0.0,0.0,0.7957446808510639,235.0,Transportation,0.033783783783783786,0.47297297297297297,0.0,0.0,0.0,0.49324324324324326,148.0,Transportation,0.04672897196261682,0.06542056074766354,0.0,0.0,0.0,0.8878504672897196,107.0,Transportation,0.1076923076923077,0.38461538461538464,0.0,0.0,0.0,0.5076923076923077,130.0,Transportation,0.025,0.3333333333333333,0.0,0.0,0.0,0.6416666666666667,120.0,Transportation,0.0,0.15384615384615385,0.0,0.0,0.0,0.8461538461538461,26.0,Transportation
xn76up,0.0,1.0,0.0,0.0,0.0,0.0,81.0,Culture & Leisure,0.0,1.0,0.0,0.0,0.0,0.0,10.0,Culture & Leisure,0.0,1.0,0.0,0.0,0.0,0.0,55.0,Culture & Leisure,0.0,1.0,0.0,0.0,0.0,0.0,23.0,Culture & Leisure,0.0,1.0,0.0,0.0,0.0,0.0,10.0,Culture & Leisure,0.0,1.0,0.0,0.0,0.0,0.0,3.0,Culture & Leisure
xn76uq,0.34806629834254144,0.03867403314917127,0.0029249268768280793,0.0009749756256093598,0.0006499837504062399,0.6087097822554436,3077.0,Transportation,0.4177978883861237,0.05429864253393665,0.0015082956259426848,0.004524886877828055,0.0,0.521870286576169,1326.0,Transportation,0.31409395973154364,0.020134228187919462,0.0,0.0013422818791946308,0.0,0.6644295302013423,745.0,Transportation,0.4864864864864865,0.04473438956197577,0.001863932898415657,0.004659832246039142,0.0,0.46225535880708296,1073.0,Commercial/Services,0.38185346918971375,0.04512372634643377,0.0038816108685104317,0.001455604075691412,0.00048520135856380397,0.5672003881610869,2061.0,Transportation,0.15648854961832062,0.06679389312977099,0.0019083969465648854,0.0,0.0019083969465648854,0.7729007633587787,524.0,Transportation
xn76ur,0.12535392535392537,0.026254826254826256,0.0,0.008494208494208495,0.009009009009009009,0.8308880308880309,3885.0,Transportation,0.10995850622406639,0.01504149377593361,0.0,0.0031120331950207467,0.00466804979253112,0.8672199170124482,1928.0,Transportation,0.0994671403197158,0.050621669626998225,0.0,0.006216696269982238,0.008880994671403197,0.8348134991119005,1126.0,Transportation,0.15406162464985995,0.023809523809523808,0.0,0.0014005602240896359,0.0070028011204481795,0.8137254901960784,1428.0,Transportation,0.13353370545298412,0.016316015457277802,0.0,0.011592958351223702,0.006869901245169601,0.8316874194933448,2329.0,Transportation,0.060215053763440864,0.002150537634408602,0.0,0.0032258064516129032,0.008602150537634409,0.9258064516129032,930.0,Transportation
xn76us,0.125,0.013888888888888888,0.0,0.041666666666666664,0.0,0.8194444444444444,144.0,Transportation,0.12903225806451613,0.0967741935483871,0.0,0.008064516129032258,0.0,0.7661290322580645,124.0,Transportation,0.06944444444444445,0.05555555555555555,0.0,0.027777777777777776,0.0,0.8472222222222222,72.0,Transportation,0.27941176470588236,0.1323529411764706,0.0,0.04411764705882353,0.0,0.5441176470588235,68.0,Transportation,0.05194805194805195,0.012987012987012988,0.0,0.012987012987012988,0.0,0.922077922077922,77.0,Transportation,0.11764705882352941,0.0,0.0,0.0196078431372549,0.0,0.8627450980392157,51.0,Transportation
xn76ut,0.14285714285714285,0.07142857142857142,0.0,0.0,0.0,0.7857142857142857,70.0,Transportation,0.28205128205128205,0.1794871794871795,0.0,0.0,0.0,0.5384615384615384,39.0,Transportation,0.4166666666666667,0.0,0.0,0.0,0.0,0.5833333333333334,24.0,Transportation,0.16,0.2,0.0,0.0,0.0,0.64,50.0,Transportation,0.10714285714285714,0.07142857142857142,0.0,0.0,0.0,0.8214285714285714,28.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,7.0,Transportation
xn76uu,0.02,0.0,0.0,0.0,0.0,0.98,200.0,Transportation,0.06060606060606061,0.0,0.0,0.0,0.0,0.9393939393939394,99.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,76.0,Transportation,0.013513513513513514,0.0,0.0,0.0,0.0,0.9864864864864865,74.0,Transportation,0.09183673469387756,0.0,0.0,0.0,0.0,0.9081632653061225,98.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,51.0,Transportation
xn76uv,0.0,0.02,0.0,0.0,0.0,0.98,50.0,Transportation,0.0,0.2,0.0,0.0,0.0,0.8,30.0,Transportation,0.0,0.25,0.0,0.0,0.0,0.75,12.0,Transportation,0.0,0.3,0.0,0.0,0.0,0.7,10.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,30.0,Transportation,0.0,0.03571428571428571,0.0,0.0,0.0,0.9642857142857143,28.0,Transportation
xn76uw,0.07661290322580645,0.03225806451612903,0.0,0.0,0.0,0.8911290322580645,496.0,Transportation,0.28125,0.0703125,0.0,0.0,0.0,0.6484375,128.0,Transportation,0.09574468085106383,0.0,0.0,0.0,0.0,0.9042553191489362,188.0,Transportation,0.125,0.0763888888888889,0.0,0.0,0.0,0.7986111111111112,144.0,Transportation,0.10126582278481013,0.05907172995780591,0.0,0.0,0.0,0.8396624472573839,237.0,Transportation,0.2545454545454545,0.0,0.0,0.0,0.0,0.7454545454545455,55.0,Transportation
xn76ux,0.5394833948339484,0.0,0.0,0.0,0.0,0.46051660516605164,1355.0,Commercial/Services,0.4483333333333333,0.0,0.0,0.0,0.0,0.5516666666666666,600.0,Transportation,0.42950819672131146,0.0,0.0,0.0,0.0,0.5704918032786885,305.0,Transportation,0.5504,0.0,0.0,0.0,0.0,0.4496,625.0,Commercial/Services,0.5572609208972845,0.0,0.0,0.0,0.0,0.4427390791027155,847.0,Commercial/Services,0.29775280898876405,0.0,0.0,0.0,0.0,0.702247191011236,178.0,Transportation
xn76uy,0.795774647887324,0.09154929577464789,0.0,0.0,0.0,0.11267605633802817,284.0,Commercial/Services,0.075,0.275,0.0,0.0,0.0,0.65,40.0,Transportation,0.8227848101265823,0.08227848101265822,0.0,0.0,0.0,0.0949367088607595,158.0,Commercial/Services,0.7142857142857143,0.05952380952380952,0.0,0.0,0.0,0.2261904761904762,84.0,Commercial/Services,0.6170212765957447,0.14893617021276595,0.0,0.0,0.0,0.23404255319148937,47.0,Commercial/Services,0.2857142857142857,0.34285714285714286,0.0,0.0,0.0,0.37142857142857144,35.0,Transportation
xn76uz,0.3602347762289068,0.0,0.0,0.0,0.0,0.6397652237710931,1363.0,Transportation,0.26956521739130435,0.0,0.0,0.0,0.0,0.7304347826086957,230.0,Transportation,0.44565217391304346,0.0,0.0,0.0,0.0,0.5543478260869565,368.0,Transportation,0.545816733067729,0.0,0.0,0.0,0.0,0.4541832669322709,502.0,Commercial/Services,0.16607773851590105,0.0,0.0,0.0,0.0,0.833922261484099,566.0,Transportation,0.1337579617834395,0.0,0.0,0.0,0.0,0.8662420382165605,157.0,Transportation
xn76v0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,3.0,Transportation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,Transportation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xn76v1,0.0,0.0,0.0,0.0,0.0,1.0,44.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,27.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,9.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,16.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,40.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,6.0,Transportation
xn76v2,0.11214953271028037,0.0,0.0,0.0,0.0,0.8878504672897196,107.0,Transportation,0.25,0.0,0.0,0.0,0.0,0.75,48.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,47.0,Transportation,0.4166666666666667,0.0,0.0,0.0,0.0,0.5833333333333334,36.0,Transportation,0.3103448275862069,0.0,0.0,0.0,0.0,0.6896551724137931,29.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,43.0,Transportation
xn76v3,0.5897435897435898,0.0,0.0,0.0,0.0,0.41025641025641024,39.0,Commercial/Services,0.7454545454545455,0.0,0.0,0.0,0.0,0.2545454545454545,55.0,Commercial/Services,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,6.0,Transportation,0.6785714285714286,0.0,0.0,0.0,0.0,0.32142857142857145,28.0,Commercial/Services,0.8108108108108109,0.0,0.0,0.0,0.0,0.1891891891891892,37.0,Commercial/Services,0.5652173913043478,0.0,0.0,0.0,0.0,0.43478260869565216,23.0,Commercial/Services
xn76v4,0.31976744186046513,0.060077519379844964,0.0,0.027131782945736434,0.0,0.5930232558139535,516.0,Transportation,0.2937219730941704,0.09192825112107623,0.0,0.020179372197309416,0.0,0.594170403587444,446.0,Transportation,0.1901840490797546,0.012269938650306749,0.0,0.0,0.0,0.7975460122699386,163.0,Transportation,0.3584905660377358,0.059748427672955975,0.0,0.0220125786163522,0.0,0.559748427672956,318.0,Transportation,0.3193717277486911,0.10209424083769633,0.0,0.01832460732984293,0.0,0.5602094240837696,382.0,Transportation,0.29292929292929293,0.12121212121212122,0.0,0.09090909090909091,0.0,0.494949494949495,99.0,Transportation
xn76v5,0.8715083798882681,0.0,0.0,0.0,0.0335195530726257,0.09497206703910614,179.0,Commercial/Services,0.8507462686567164,0.0,0.0,0.0,0.1044776119402985,0.04477611940298507,67.0,Commercial/Services,0.8837209302325582,0.0,0.0,0.0,0.0,0.11627906976744186,43.0,Commercial/Services,0.9649122807017544,0.0,0.0,0.0,0.0,0.03508771929824561,57.0,Commercial/Services,0.9180327868852459,0.0,0.0,0.0,0.01639344262295082,0.06557377049180328,122.0,Commercial/Services,0.3333333333333333,0.0,0.0,0.0,0.4583333333333333,0.20833333333333334,24.0,Residential
xn76v8,1.0,0.0,0.0,0.0,0.0,0.0,10.0,Commercial/Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Commercial/Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xn76v9,0.0,0.0,0.0,1.0,0.0,0.0,17.0,Healthcare & Welfare,0.0,0.0,0.0,1.0,0.0,0.0,17.0,Healthcare & Welfare,0.0,0.0,0.0,1.0,0.0,0.0,7.0,Healthcare & Welfare,0.0,0.0,0.0,1.0,0.0,0.0,10.0,Healthcare & Welfare,0.0,0.0,0.0,1.0,0.0,0.0,12.0,Healthcare & Welfare,0.0,0.0,0.0,1.0,0.0,0.0,5.0,Healthcare & Welfare
xn76vb,0.9156626506024096,0.08433734939759036,0.0,0.0,0.0,0.0,83.0,Commercial/Services,0.4523809523809524,0.5476190476190477,0.0,0.0,0.0,0.0,42.0,Culture & Leisure,0.9761904761904762,0.023809523809523808,0.0,0.0,0.0,0.0,42.0,Commercial/Services,0.6363636363636364,0.36363636363636365,0.0,0.0,0.0,0.0,55.0,Commercial/Services,0.6153846153846154,0.38461538461538464,0.0,0.0,0.0,0.0,13.0,Commercial/Services,0.7333333333333333,0.26666666666666666,0.0,0.0,0.0,0.0,15.0,Commercial/Services
xn76vc,0.08240887480190175,0.003169572107765452,0.0,0.0,0.0,0.9144215530903328,631.0,Transportation,0.01488833746898263,0.02729528535980149,0.0,0.0,0.0,0.9578163771712159,403.0,Transportation,0.036231884057971016,0.018115942028985508,0.0,0.0,0.0,0.9456521739130435,276.0,Transportation,0.0744336569579288,0.025889967637540454,0.0,0.0,0.0,0.8996763754045307,309.0,Transportation,0.06686046511627906,0.0,0.0,0.0,0.0,0.9331395348837209,344.0,Transportation,0.01904761904761905,0.0,0.0,0.0,0.0,0.9809523809523809,105.0,Transportation
xn76ve,0.0,0.0,0.0,0.0,0.0,1.0,13.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,15.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,6.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,7.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,11.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,4.0,Transportation
xn76vg,1.0,0.0,0.0,0.0,0.0,0.0,10.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,3.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,4.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,4.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,5.0,Commercial/Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xn76vh,0.0,0.0,0.17857142857142858,0.0,0.0,0.8214285714285714,84.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Transportation,0.0,0.0,0.07142857142857142,0.0,0.0,0.9285714285714286,28.0,Transportation,0.0,0.0,0.48148148148148145,0.0,0.0,0.5185185185185185,27.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,30.0,Transportation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xn76vj,0.21641791044776118,0.0,0.10074626865671642,0.0,0.0,0.6828358208955224,268.0,Transportation,0.2033898305084746,0.0,0.00847457627118644,0.0,0.0,0.788135593220339,118.0,Transportation,0.22608695652173913,0.0,0.20869565217391303,0.0,0.0,0.5652173913043478,115.0,Transportation,0.2028985507246377,0.0,0.043478260869565216,0.0,0.0,0.7536231884057971,69.0,Transportation,0.1592356687898089,0.0,0.006369426751592357,0.0,0.0,0.8343949044585988,157.0,Transportation,0.37777777777777777,0.0,0.0,0.0,0.0,0.6222222222222222,45.0,Transportation
xn76vk,0.8181818181818182,0.18181818181818182,0.0,0.0,0.0,0.0,22.0,Commercial/Services,0.7407407407407407,0.25925925925925924,0.0,0.0,0.0,0.0,27.0,Commercial/Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0,0.0,14.0,Commercial/Services,0.75,0.25,0.0,0.0,0.0,0.0,24.0,Commercial/Services,0.9090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,11.0,Commercial/Services
xn76vm,0.4383561643835616,0.0,0.0,0.1232876712328767,0.0,0.4383561643835616,146.0,Commercial/Services,0.2,0.0,0.0,0.375,0.0,0.425,40.0,Transportation,0.5384615384615384,0.0,0.0,0.0,0.0,0.46153846153846156,65.0,Commercial/Services,0.2926829268292683,0.0,0.0,0.24390243902439024,0.0,0.4634146341463415,41.0,Transportation,0.3230769230769231,0.0,0.0,0.26153846153846155,0.0,0.4153846153846154,65.0,Transportation,0.26666666666666666,0.0,0.0,0.4,0.0,0.3333333333333333,15.0,Healthcare & Welfare
xn76vn,0.8035714285714286,0.125,0.0,0.0,0.0,0.07142857142857142,56.0,Commercial/Services,0.75,0.18181818181818182,0.0,0.0,0.0,0.06818181818181818,44.0,Commercial/Services,0.9230769230769231,0.07692307692307693,0.0,0.0,0.0,0.0,13.0,Commercial/Services,0.75,0.25,0.0,0.0,0.0,0.0,24.0,Commercial/Services,0.7115384615384616,0.15384615384615385,0.0,0.0,0.0,0.1346153846153846,52.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,11.0,Commercial/Services
xn76vp,0.2578616352201258,0.1069182389937107,0.05660377358490566,0.0,0.0,0.5786163522012578,159.0,Transportation,0.23595505617977527,0.16853932584269662,0.011235955056179775,0.0,0.0,0.5842696629213483,89.0,Transportation,0.17142857142857143,0.0,0.0,0.0,0.0,0.8285714285714286,35.0,Transportation,0.028985507246376812,0.14492753623188406,0.14492753623188406,0.0,0.0,0.6811594202898551,69.0,Transportation,0.19444444444444445,0.2916666666666667,0.0,0.0,0.0,0.5138888888888888,72.0,Transportation,0.5555555555555556,0.013888888888888888,0.0,0.0,0.0,0.4305555555555556,72.0,Commercial/Services
xn76vq,0.0,0.5217391304347826,0.0,0.0,0.0,0.4782608695652174,46.0,Culture & Leisure,0.0,0.5238095238095238,0.0,0.0,0.0,0.47619047619047616,42.0,Culture & Leisure,0.0,0.65,0.0,0.0,0.0,0.35,20.0,Culture & Leisure,0.0,0.6774193548387096,0.0,0.0,0.0,0.3225806451612903,31.0,Culture & Leisure,0.0,0.25,0.0,0.0,0.0,0.75,12.0,Transportation,0.0,0.36,0.0,0.0,0.0,0.64,25.0,Transportation
xn76vr,0.4166666666666667,0.5833333333333334,0.0,0.0,0.0,0.0,24.0,Culture & Leisure,0.6071428571428571,0.39285714285714285,0.0,0.0,0.0,0.0,56.0,Commercial/Services,0.0,1.0,0.0,0.0,0.0,0.0,4.0,Culture & Leisure,0.5,0.5,0.0,0.0,0.0,0.0,60.0,Commercial/Services,0.8461538461538461,0.15384615384615385,0.0,0.0,0.0,0.0,13.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,3.0,Commercial/Services
xn76vs,0.0,0.0,0.0,0.0,0.0,1.0,30.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,9.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,19.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,5.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,2.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,13.0,Transportation
xn76vt,0.1948529411764706,0.0,0.0,0.0,0.0,0.8051470588235294,272.0,Transportation,0.31451612903225806,0.0,0.0,0.0,0.0,0.6854838709677419,124.0,Transportation,0.14285714285714285,0.0,0.0,0.0,0.0,0.8571428571428571,63.0,Transportation,0.22413793103448276,0.0,0.0,0.0,0.0,0.7758620689655172,116.0,Transportation,0.24561403508771928,0.0,0.0,0.0,0.0,0.7543859649122807,171.0,Transportation,0.32608695652173914,0.0,0.0,0.0,0.0,0.6739130434782609,46.0,Transportation
xn76vv,0.05,0.0,0.0,0.0,0.0,0.95,80.0,Transportation,0.4,0.0,0.0,0.0,0.0,0.6,30.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,39.0,Transportation,0.2727272727272727,0.0,0.0,0.0,0.0,0.7272727272727273,22.0,Transportation,0.2857142857142857,0.0,0.0,0.0,0.0,0.7142857142857143,35.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,14.0,Transportation
xn76vw,0.8947368421052632,0.0,0.0,0.0,0.0,0.10526315789473684,38.0,Commercial/Services,0.7272727272727273,0.0,0.0,0.0,0.0,0.2727272727272727,11.0,Commercial/Services,0.9444444444444444,0.0,0.0,0.0,0.0,0.05555555555555555,18.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,16.0,Commercial/Services,0.6,0.0,0.0,0.0,0.0,0.4,15.0,Commercial/Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xn76vx,1.0,0.0,0.0,0.0,0.0,0.0,5.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Commercial/Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,3.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Commercial/Services
xn76vy,0.0,0.0,0.0,0.0,0.0,1.0,37.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,23.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,10.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,12.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,29.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,9.0,Transportation
xn76vz,1.0,0.0,0.0,0.0,0.0,0.0,19.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,30.0,Commercial/Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,24.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,2.0,Commercial/Services
xn76wp,0.0,0.0,0.0,0.0,0.0,1.0,8.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,2.0,Transportation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Transportation
xn76wy,1.0,0.0,0.0,0.0,0.0,0.0,21.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Commercial/Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,10.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,9.0,Commercial/Services
xn76wz,0.0,0.38461538461538464,0.0,0.0,0.0,0.6153846153846154,13.0,Transportation,0.0,0.3076923076923077,0.0,0.0,0.0,0.6923076923076923,13.0,Transportation,0.0,0.375,0.0,0.0,0.0,0.625,8.0,Transportation,0.0,0.125,0.0,0.0,0.0,0.875,8.0,Transportation,0.0,0.5714285714285714,0.0,0.0,0.0,0.42857142857142855,7.0,Culture & Leisure,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,3.0,Transportation
