geohash,Commercial/Services_weekday,Culture & Leisure_weekday,Educational_weekday,Healthcare & Welfare_weekday,Residential_weekday,Transportation_weekday,count_weekday,major_category_weekday,Commercial/Services_holiday,Culture & Leisure_holiday,Educational_holiday,Healthcare & Welfare_holiday,Residential_holiday,Transportation_holiday,count_holiday,major_category_holiday,Commercial/Services_morning,Culture & Leisure_morning,Educational_morning,Healthcare & Welfare_morning,Residential_morning,Transportation_morning,count_morning,major_category_morning,Commercial/Services_afternoon,Culture & Leisure_afternoon,Educational_afternoon,Healthcare & Welfare_afternoon,Residential_afternoon,Transportation_afternoon,count_afternoon,major_category_afternoon,Commercial/Services_evening,Culture & Leisure_evening,Educational_evening,Healthcare & Welfare_evening,Residential_evening,Transportation_evening,count_evening,major_category_evening,Commercial/Services_night,Culture & Leisure_night,Educational_night,Healthcare & Welfare_night,Residential_night,Transportation_night,count_night,major_category_night
dr5x2k,0.0,0.6594202898550725,0.0,0.0,0.050724637681159424,0.2898550724637681,138.0,Culture & Leisure,0.0,0.6909090909090909,0.0,0.0,0.12727272727272726,0.18181818181818182,55.0,Culture & Leisure,0.0,1.0,0.0,0.0,0.0,0.0,8.0,Culture & Leisure,0.0,0.5853658536585366,0.0,0.0,0.024390243902439025,0.3902439024390244,41.0,Culture & Leisure,0.0,0.5789473684210527,0.0,0.0,0.2631578947368421,0.15789473684210525,19.0,Culture & Leisure,0.0,0.688,0.0,0.0,0.064,0.248,125.0,Culture & Leisure
dr5x2p,1.0,0.0,0.0,0.0,0.0,0.0,8.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,2.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,10.0,Commercial/Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
dr5x2s,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Transportation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Transportation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
dr5x2t,1.0,0.0,0.0,0.0,0.0,0.0,8.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,4.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,3.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Commercial/Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,Commercial/Services
dr5x2z,0.0,1.0,0.0,0.0,0.0,0.0,4.0,Culture & Leisure,0.0,1.0,0.0,0.0,0.0,0.0,7.0,Culture & Leisure,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Culture & Leisure,0.0,1.0,0.0,0.0,0.0,0.0,6.0,Culture & Leisure,0.0,1.0,0.0,0.0,0.0,0.0,4.0,Culture & Leisure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
dr5x32,1.0,0.0,0.0,0.0,0.0,0.0,6.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,2.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,5.0,Commercial/Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Commercial/Services
dr5x34,0.14285714285714285,0.0,0.0,0.0,0.8571428571428571,0.0,14.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,5.0,Residential,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,3.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,3.0,Residential,0.2,0.0,0.0,0.0,0.8,0.0,5.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,8.0,Residential
dr5x36,0.0,0.0,0.0,0.0,1.0,0.0,12.0,Residential,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,Residential,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Residential
dr5x3c,0.0,0.0,0.0,0.0,1.0,0.0,7.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,5.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Residential,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,7.0,Residential
dr5x3k,1.0,0.0,0.0,0.0,0.0,0.0,2.0,Commercial/Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Commercial/Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Commercial/Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
dr5x3m,1.0,0.0,0.0,0.0,0.0,0.0,20.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,10.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,7.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,10.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,5.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,8.0,Commercial/Services
dr5x3p,1.0,0.0,0.0,0.0,0.0,0.0,6.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,3.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,4.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,3.0,Commercial/Services
dr5x3r,0.0,0.0,0.0,0.0,0.0,1.0,12.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,7.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,5.0,Transportation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
dr5x3t,1.0,0.0,0.0,0.0,0.0,0.0,43.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,9.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,9.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,12.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,17.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,14.0,Commercial/Services
dr5x3u,1.0,0.0,0.0,0.0,0.0,0.0,20.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,5.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,10.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,4.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,9.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,2.0,Commercial/Services
dr5x3v,1.0,0.0,0.0,0.0,0.0,0.0,24.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,5.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,2.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,10.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,13.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,4.0,Commercial/Services
dr5x61,0.0,0.0,0.0,0.0,0.0,1.0,27.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,3.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,29.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Transportation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
dr5x66,0.631578947368421,0.3684210526315789,0.0,0.0,0.0,0.0,19.0,Commercial/Services,0.6153846153846154,0.38461538461538464,0.0,0.0,0.0,0.0,13.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Commercial/Services,0.6190476190476191,0.38095238095238093,0.0,0.0,0.0,0.0,21.0,Commercial/Services,0.5555555555555556,0.4444444444444444,0.0,0.0,0.0,0.0,9.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Commercial/Services
dr5x6h,0.3904761904761905,0.0,0.4095238095238095,0.0,0.2,0.0,105.0,Educational,0.2608695652173913,0.0,0.2608695652173913,0.0,0.4782608695652174,0.0,23.0,Residential,0.13846153846153847,0.0,0.4,0.0,0.46153846153846156,0.0,65.0,Residential,0.4838709677419355,0.0,0.45161290322580644,0.0,0.06451612903225806,0.0,31.0,Commercial/Services,0.6842105263157895,0.0,0.3157894736842105,0.0,0.0,0.0,19.0,Commercial/Services,0.7692307692307693,0.0,0.23076923076923078,0.0,0.0,0.0,13.0,Commercial/Services
dr5x6k,1.0,0.0,0.0,0.0,0.0,0.0,33.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,13.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,32.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,7.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,3.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,4.0,Commercial/Services
dr5x6m,1.0,0.0,0.0,0.0,0.0,0.0,8.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,3.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,3.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,3.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,4.0,Commercial/Services
dr5x6p,0.0,1.0,0.0,0.0,0.0,0.0,14.0,Culture & Leisure,0.0,1.0,0.0,0.0,0.0,0.0,6.0,Culture & Leisure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Culture & Leisure,0.0,1.0,0.0,0.0,0.0,0.0,7.0,Culture & Leisure,0.0,1.0,0.0,0.0,0.0,0.0,12.0,Culture & Leisure
dr5x6q,0.0,0.0,0.0,0.0,1.0,0.0,7.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,4.0,Residential,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,4.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,5.0,Residential
dr5x6w,1.0,0.0,0.0,0.0,0.0,0.0,9.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,2.0,Commercial/Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,3.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,6.0,Commercial/Services
dr5x81,0.0,0.0,0.0,1.0,0.0,0.0,23.0,Healthcare & Welfare,0.0,0.0,0.0,1.0,0.0,0.0,5.0,Healthcare & Welfare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,Healthcare & Welfare,0.0,0.0,0.0,1.0,0.0,0.0,16.0,Healthcare & Welfare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
dr5x82,0.0,0.0,0.0,0.0,0.17567567567567569,0.8243243243243243,74.0,Transportation,0.0,0.0,0.0,0.0,0.5,0.5,26.0,Residential,0.0,0.0,0.0,0.0,0.2,0.8,15.0,Transportation,0.0,0.0,0.0,0.0,0.08695652173913043,0.9130434782608695,46.0,Transportation,0.0,0.0,0.0,0.0,0.3888888888888889,0.6111111111111112,18.0,Transportation,0.0,0.0,0.0,0.0,0.5714285714285714,0.42857142857142855,21.0,Residential
dr5x83,0.13573407202216067,0.0,0.036011080332409975,0.0,0.0,0.8282548476454293,361.0,Transportation,0.0,0.0,0.0392156862745098,0.0,0.0,0.9607843137254902,51.0,Transportation,0.19014084507042253,0.0,0.07042253521126761,0.0,0.0,0.7394366197183099,142.0,Transportation,0.1792452830188679,0.0,0.018867924528301886,0.0,0.0,0.8018867924528302,106.0,Transportation,0.0,0.0,0.026785714285714284,0.0,0.0,0.9732142857142857,112.0,Transportation,0.057692307692307696,0.0,0.0,0.0,0.0,0.9423076923076923,52.0,Transportation
dr5x84,0.36231884057971014,0.0,0.0,0.0,0.2463768115942029,0.391304347826087,69.0,Transportation,0.375,0.0,0.0,0.0,0.375,0.25,8.0,Commercial/Services,0.5454545454545454,0.0,0.0,0.0,0.022727272727272728,0.4318181818181818,44.0,Commercial/Services,0.3,0.0,0.0,0.0,0.1,0.6,10.0,Transportation,0.14285714285714285,0.0,0.0,0.0,0.42857142857142855,0.42857142857142855,7.0,Residential,0.0,0.0,0.0,0.0,0.9375,0.0625,16.0,Residential
dr5x87,0.0,0.0,0.0,0.0,1.0,0.0,23.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,6.0,Residential,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,14.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,14.0,Residential
dr5x89,0.1402439024390244,0.15853658536585366,0.1402439024390244,0.0,0.042682926829268296,0.5182926829268293,164.0,Transportation,0.0625,0.21875,0.0625,0.0,0.125,0.53125,32.0,Transportation,0.20481927710843373,0.024096385542168676,0.13253012048192772,0.0,0.012048192771084338,0.6265060240963856,83.0,Transportation,0.027777777777777776,0.25,0.3611111111111111,0.0,0.05555555555555555,0.3055555555555556,36.0,Educational,0.05,0.125,0.025,0.0,0.075,0.725,40.0,Transportation,0.13513513513513514,0.4594594594594595,0.0,0.0,0.13513513513513514,0.2702702702702703,37.0,Culture & Leisure
dr5x8c,0.5333333333333333,0.0,0.0,0.0,0.0,0.4666666666666667,45.0,Commercial/Services,0.6363636363636364,0.0,0.0,0.0,0.0,0.36363636363636365,11.0,Commercial/Services,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,6.0,Transportation,0.5,0.0,0.0,0.0,0.0,0.5,8.0,Commercial/Services,0.6363636363636364,0.0,0.0,0.0,0.0,0.36363636363636365,11.0,Commercial/Services,0.5806451612903226,0.0,0.0,0.0,0.0,0.41935483870967744,31.0,Commercial/Services
dr5x8d,0.7790697674418605,0.0,0.0,0.0,0.0,0.22093023255813954,86.0,Commercial/Services,0.8125,0.0,0.0,0.0,0.0,0.1875,32.0,Commercial/Services,0.8260869565217391,0.0,0.0,0.0,0.0,0.17391304347826086,69.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,9.0,Commercial/Services,0.4583333333333333,0.0,0.0,0.0,0.0,0.5416666666666666,24.0,Transportation,1.0,0.0,0.0,0.0,0.0,0.0,16.0,Commercial/Services
dr5x8f,0.5,0.0,0.0,0.5,0.0,0.0,48.0,Commercial/Services,0.7777777777777778,0.0,0.0,0.2222222222222222,0.0,0.0,9.0,Commercial/Services,0.7272727272727273,0.0,0.0,0.2727272727272727,0.0,0.0,11.0,Commercial/Services,0.3939393939393939,0.0,0.0,0.6060606060606061,0.0,0.0,33.0,Healthcare & Welfare,0.5714285714285714,0.0,0.0,0.42857142857142855,0.0,0.0,7.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,6.0,Commercial/Services
dr5x8g,0.0,0.0,0.0,0.0,0.0,1.0,15.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,7.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,4.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,10.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,3.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,5.0,Transportation
dr5x8h,0.0,0.0,0.0,0.0,0.0,1.0,5.0,Transportation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,Transportation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
dr5x8p,0.0,0.0,1.0,0.0,0.0,0.0,104.0,Educational,0.0,0.0,1.0,0.0,0.0,0.0,5.0,Educational,0.0,0.0,1.0,0.0,0.0,0.0,80.0,Educational,0.0,0.0,1.0,0.0,0.0,0.0,25.0,Educational,0.0,0.0,1.0,0.0,0.0,0.0,4.0,Educational,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
dr5x8r,0.0,0.018691588785046728,0.1308411214953271,0.0,0.7383177570093458,0.11214953271028037,107.0,Residential,0.0,0.0,0.03333333333333333,0.0,0.9,0.06666666666666667,30.0,Residential,0.0,0.0,0.06666666666666667,0.0,0.8666666666666667,0.06666666666666667,30.0,Residential,0.0,0.05263157894736842,0.21052631578947367,0.0,0.5526315789473685,0.18421052631578946,38.0,Residential,0.0,0.0,0.20833333333333334,0.0,0.6666666666666666,0.125,24.0,Residential,0.0,0.0,0.0,0.0,0.9555555555555556,0.044444444444444446,45.0,Residential
dr5x8t,0.0,0.0,0.6153846153846154,0.0,0.38461538461538464,0.0,26.0,Educational,0.0,0.0,0.0,0.0,1.0,0.0,4.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,2.0,Residential,0.0,0.0,0.8125,0.0,0.1875,0.0,16.0,Educational,0.0,0.0,0.42857142857142855,0.0,0.5714285714285714,0.0,7.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,5.0,Residential
dr5x8v,0.21686746987951808,0.0,0.7831325301204819,0.0,0.0,0.0,83.0,Educational,0.46153846153846156,0.0,0.5384615384615384,0.0,0.0,0.0,13.0,Educational,0.16666666666666666,0.0,0.8333333333333334,0.0,0.0,0.0,18.0,Educational,0.23076923076923078,0.0,0.7692307692307693,0.0,0.0,0.0,65.0,Educational,0.4166666666666667,0.0,0.5833333333333334,0.0,0.0,0.0,12.0,Educational,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Commercial/Services
dr5x8x,1.0,0.0,0.0,0.0,0.0,0.0,7.0,Commercial/Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,2.0,Commercial/Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
dr5x90,0.8,0.2,0.0,0.0,0.0,0.0,10.0,Commercial/Services,0.4,0.6,0.0,0.0,0.0,0.0,5.0,Culture & Leisure,1.0,0.0,0.0,0.0,0.0,0.0,2.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,3.0,Commercial/Services,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,6.0,Culture & Leisure,0.75,0.25,0.0,0.0,0.0,0.0,4.0,Commercial/Services
dr5x91,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,3.0,Residential,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Residential
dr5x93,1.0,0.0,0.0,0.0,0.0,0.0,14.0,Commercial/Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,2.0,Commercial/Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
dr5x94,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,24.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,2.0,Transportation,0.0,0.0,0.8333333333333334,0.0,0.0,0.16666666666666666,6.0,Educational,0.0,0.0,0.21428571428571427,0.0,0.0,0.7857142857142857,14.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,2.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,4.0,Transportation
dr5x95,0.0,0.0,0.0,0.0,0.0,1.0,12.0,Transportation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,4.0,Transportation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
dr5x9f,1.0,0.0,0.0,0.0,0.0,0.0,10.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,2.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,2.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,6.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,3.0,Commercial/Services
dr5x9v,0.0,0.0,0.0,0.0,1.0,0.0,31.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,17.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,4.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,16.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,8.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,20.0,Residential
dr5xb2,0.0,0.0,0.0,0.0,0.0,1.0,12.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,2.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,11.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,2.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Transportation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
dr5xb3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Culture & Leisure,0.0,1.0,0.0,0.0,0.0,0.0,8.0,Culture & Leisure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,Culture & Leisure,0.0,1.0,0.0,0.0,0.0,0.0,7.0,Culture & Leisure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
dr5xb5,1.0,0.0,0.0,0.0,0.0,0.0,7.0,Commercial/Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,Commercial/Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
dr5xbb,0.07692307692307693,0.38461538461538464,0.0,0.0,0.5384615384615384,0.0,13.0,Residential,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,9.0,Culture & Leisure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5454545454545454,0.0,0.0,0.45454545454545453,0.0,11.0,Culture & Leisure,0.0,0.6,0.0,0.0,0.4,0.0,5.0,Culture & Leisure,0.16666666666666666,0.3333333333333333,0.0,0.0,0.5,0.0,6.0,Residential
dr5xbg,1.0,0.0,0.0,0.0,0.0,0.0,6.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,6.0,Commercial/Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,2.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Commercial/Services
dr5xbh,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Commercial/Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,Commercial/Services
dr5xbj,0.0,0.0,0.0,0.0,1.0,0.0,26.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,6.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,6.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,15.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,10.0,Residential
dr5xbk,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,14.0,Commercial/Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,8.0,Commercial/Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
dr5xbn,0.0,1.0,0.0,0.0,0.0,0.0,7.0,Culture & Leisure,0.0,1.0,0.0,0.0,0.0,0.0,7.0,Culture & Leisure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,Culture & Leisure,0.0,1.0,0.0,0.0,0.0,0.0,2.0,Culture & Leisure,0.0,1.0,0.0,0.0,0.0,0.0,9.0,Culture & Leisure
dr5xbp,0.0,0.0,0.0,0.0,1.0,0.0,2.0,Residential,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,Residential
dr5xbq,0.0,0.0,0.0,0.0,1.0,0.0,61.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,30.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,2.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,25.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,58.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,6.0,Residential
dr5xbr,0.4,0.2909090909090909,0.0,0.0,0.3090909090909091,0.0,55.0,Commercial/Services,0.4,0.26666666666666666,0.0,0.0,0.3333333333333333,0.0,30.0,Commercial/Services,0.0,1.0,0.0,0.0,0.0,0.0,3.0,Culture & Leisure,0.4444444444444444,0.25925925925925924,0.0,0.0,0.2962962962962963,0.0,27.0,Commercial/Services,0.4782608695652174,0.17391304347826086,0.0,0.0,0.34782608695652173,0.0,46.0,Commercial/Services,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,9.0,Culture & Leisure
dr5xbu,0.0,0.0,0.0,0.0,0.8108108108108109,0.1891891891891892,74.0,Residential,0.0,0.0,0.0,0.0,0.85,0.15,40.0,Residential,0.0,0.0,0.0,0.0,0.8478260869565217,0.15217391304347827,46.0,Residential,0.0,0.0,0.0,0.0,0.7,0.3,20.0,Residential,0.0,0.0,0.0,0.0,0.8181818181818182,0.18181818181818182,22.0,Residential,0.0,0.0,0.0,0.0,0.8846153846153846,0.11538461538461539,26.0,Residential
