geohash,Commercial/Services_weekday,Culture & Leisure_weekday,Educational_weekday,Healthcare & Welfare_weekday,Residential_weekday,Transportation_weekday,count_weekday,Commercial/Services_holiday,Culture & Leisure_holiday,Educational_holiday,Healthcare & Welfare_holiday,Residential_holiday,Transportation_holiday,count_holiday,Commercial/Services_morning,Culture & Leisure_morning,Educational_morning,Healthcare & Welfare_morning,Residential_morning,Transportation_morning,count_morning,Commercial/Services_afternoon,Culture & Leisure_afternoon,Educational_afternoon,Healthcare & Welfare_afternoon,Residential_afternoon,Transportation_afternoon,count_afternoon,Commercial/Services_evening,Culture & Leisure_evening,Educational_evening,Healthcare & Welfare_evening,Residential_evening,Transportation_evening,count_evening,Commercial/Services_night,Culture & Leisure_night,Educational_night,Healthcare & Welfare_night,Residential_night,Transportation_night,count_night,highway_busway,highway_living_street,highway_motorway,highway_motorway_link,highway_primary,highway_primary_link,highway_residential,highway_secondary,highway_secondary_link,highway_tertiary,highway_tertiary_link,highway_trunk,highway_trunk_link,highway_unclassified,oneway_False,oneway_True,bridge_no,bridge_yes,tunnel_building_passage,tunnel_no,tunnel_yes
dr5rxs,0.7631578947368421,0.0,0.0,0.0,0.0,0.2368421052631578,38.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.4166666666666667,12.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,0.8235294117647058,0.0,0.0,0.0,0.0,0.1764705882352941,17.0,0.4285714285714285,0.0,0.0,0.0,0.0,0.5714285714285714,7.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.7777777777777778,9.0,0.0,0.0,0.0,0.0,3.0,3.0,157.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,116.0,55.0,171.0,0.0,5.0,162.0,4.0
dr5rxt,0.4329896907216495,0.0,0.0,0.3298969072164948,0.0309278350515463,0.2061855670103092,97.0,0.4285714285714285,0.0,0.0,0.2857142857142857,0.0476190476190476,0.238095238095238,21.0,0.4479166666666667,0.0,0.0,0.34375,0.0,0.2083333333333333,96.0,0.3333333333333333,0.0,0.0,0.25,0.1666666666666666,0.25,12.0,0.5,0.0,0.0,0.25,0.25,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,9.0,3.0,61.0,17.0,0.0,40.0,0.0,0.0,0.0,0.0,42.0,88.0,130.0,0.0,0.0,130.0,0.0
dr5rxu,0.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,3.0,0.0,6.0,4.0,38.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,12.0,52.0,64.0,0.0,0.0,64.0,0.0
dr5rxv,0.0,0.0,0.0,0.0,1.0,0.0,27.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,15.0,16.0,1.0,0.0,17.0,0.0
dr5ry0,0.0,0.5217391304347826,0.0,0.0,0.4782608695652174,0.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.8333333333333334,0.0,0.0,0.1666666666666666,0.0,12.0,0.0,0.25,0.0,0.0,0.75,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.1,0.0,0.0,0.9,0.0,10.0,0.0,0.0,0.0,0.0,10.0,2.0,39.0,12.0,0.0,17.0,0.0,0.0,0.0,0.0,44.0,36.0,80.0,0.0,0.0,80.0,0.0
dr5ry1,0.3125,0.0,0.0,0.0,0.0,0.6875,16.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.3125,0.0,0.0,0.0,0.0,0.6875,16.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,22.0,0.0,13.0,0.0,0.0,0.0,0.0,50.0,44.0,94.0,0.0,0.0,94.0,0.0
dr5ry2,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,6.0,12.0,3.0,100.0,11.0,0.0,60.0,1.0,0.0,0.0,0.0,118.0,78.0,186.0,10.0,0.0,196.0,0.0
dr5ry3,0.0530973451327433,0.0,0.0,0.0,0.1327433628318584,0.8141592920353983,113.0,0.1785714285714285,0.0,0.0,0.0,0.1071428571428571,0.7142857142857143,28.0,0.0857142857142857,0.0,0.0,0.0,0.0571428571428571,0.8571428571428571,35.0,0.1612903225806451,0.0,0.0,0.0,0.1290322580645161,0.7096774193548387,31.0,0.0465116279069767,0.0,0.0,0.0,0.1395348837209302,0.813953488372093,43.0,0.03125,0.0,0.0,0.0,0.1875,0.78125,32.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,20.0,0.0,34.0,0.0,0.0,0.0,0.0,94.0,33.0,115.0,12.0,0.0,127.0,0.0
dr5ry4,0.7886178861788617,0.065040650406504,0.0,0.0,0.1463414634146341,0.0,123.0,0.625,0.125,0.0,0.0,0.25,0.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,64.0,0.723404255319149,0.1489361702127659,0.0,0.0,0.1276595744680851,0.0,47.0,0.4411764705882353,0.088235294117647,0.0,0.0,0.4705882352941176,0.0,34.0,0.4,0.2,0.0,0.0,0.4,0.0,10.0,0.0,0.0,0.0,0.0,22.0,0.0,46.0,8.0,0.0,26.0,1.0,0.0,0.0,0.0,78.0,25.0,103.0,0.0,0.0,103.0,0.0
dr5ry5,0.8333333333333334,0.0,0.0,0.1666666666666666,0.0,0.0,18.0,0.4285714285714285,0.0,0.0,0.5714285714285714,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8235294117647058,0.0,0.0,0.1764705882352941,0.0,0.0,17.0,0.5,0.0,0.0,0.5,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,14.0,0.0,6.0,0.0,0.0,0.0,0.0,52.0,19.0,71.0,0.0,0.0,71.0,0.0
dr5ry7,0.2222222222222222,0.0,0.0,0.0,0.7777777777777778,0.0,9.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.2,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,4.0,4.0,25.0,2.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,35.0,84.0,7.0,0.0,91.0,0.0
dr5ry8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,84.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,68.0,37.0,100.0,5.0,0.0,105.0,0.0
dr5ry9,0.198019801980198,0.0,0.0,0.0,0.2475247524752475,0.5544554455445545,101.0,0.0606060606060606,0.0,0.0,0.0,0.3333333333333333,0.6060606060606061,33.0,0.3414634146341463,0.0,0.0,0.0,0.1219512195121951,0.5365853658536586,41.0,0.0,0.0,0.0,0.0,0.4761904761904761,0.5238095238095238,21.0,0.032258064516129,0.0,0.0,0.0,0.1290322580645161,0.8387096774193549,31.0,0.1707317073170731,0.0,0.0,0.0,0.4146341463414634,0.4146341463414634,41.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,52.0,0.0,33.0,0.0,0.0,0.0,0.0,90.0,48.0,136.0,2.0,0.0,138.0,0.0
dr5ryb,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,81.0,24.0,0.0,37.0,0.0,0.0,0.0,0.0,94.0,51.0,145.0,0.0,0.0,145.0,0.0
dr5ryc,0.8787878787878788,0.1212121212121212,0.0,0.0,0.0,0.0,33.0,0.8333333333333334,0.1666666666666666,0.0,0.0,0.0,0.0,6.0,0.875,0.125,0.0,0.0,0.0,0.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,14.0,0.0,3.0,0.0,0.0,0.0,0.0,48.0,55.0,103.0,0.0,0.0,103.0,0.0
dr5rye,0.0,0.0,0.0,0.0,1.0,0.0,39.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,1.0,0.0,0.0,22.0,0.0,57.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,60.0,24.0,84.0,0.0,0.0,84.0,0.0
dr5ryg,1.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,17.0,0.0,0.0,24.0,0.0,52.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,51.0,103.0,0.0,0.0,103.0,0.0
dr5ryh,0.1458333333333333,0.0,0.0,0.8541666666666666,0.0,0.0,48.0,0.4444444444444444,0.0,0.0,0.5555555555555556,0.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0476190476190476,0.0,0.0,0.9523809523809524,0.0,0.0,21.0,0.2222222222222222,0.0,0.0,0.7777777777777778,0.0,0.0,9.0,0.5454545454545454,0.0,0.0,0.4545454545454545,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,60.0,24.0,84.0,0.0,0.0,84.0,0.0
dr5ryj,0.819047619047619,0.0,0.0285714285714285,0.0,0.1428571428571428,0.0095238095238095,105.0,0.6944444444444444,0.0,0.0555555555555555,0.0,0.1527777777777778,0.0972222222222222,72.0,0.7692307692307693,0.0,0.0769230769230769,0.0,0.0769230769230769,0.0769230769230769,26.0,0.6,0.0,0.1,0.0,0.3,0.0,30.0,0.8113207547169812,0.0,0.0188679245283018,0.0,0.1698113207547169,0.0,53.0,0.8088235294117647,0.0,0.0147058823529411,0.0,0.088235294117647,0.088235294117647,68.0,0.0,0.0,2.0,0.0,0.0,0.0,56.0,23.0,0.0,8.0,0.0,0.0,0.0,0.0,44.0,45.0,81.0,8.0,0.0,89.0,0.0
dr5ryk,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,3.0,0.0,39.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,40.0,14.0,54.0,0.0,0.0,54.0,0.0
dr5rym,0.0,0.0,0.0,0.0,1.0,0.0,79.0,0.0,0.0,0.0,0.0,1.0,0.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,10.0,0.0,30.0,0.0,0.0,0.0,0.0,40.0,28.0,63.0,5.0,0.0,68.0,0.0
dr5ryn,0.6333333333333333,0.0,0.0,0.2,0.0,0.1666666666666666,30.0,0.7741935483870968,0.0,0.0,0.0967741935483871,0.0,0.1290322580645161,31.0,0.9,0.0,0.0,0.0,0.0,0.1,10.0,0.5555555555555556,0.0,0.0,0.3333333333333333,0.0,0.1111111111111111,18.0,0.7,0.0,0.0,0.15,0.0,0.15,20.0,0.7692307692307693,0.0,0.0,0.0,0.0,0.2307692307692307,13.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,54.0,20.0,74.0,0.0,0.0,74.0,0.0
dr5ryp,0.8333333333333334,0.0,0.0,0.0,0.1666666666666666,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.75,0.0,0.0,0.0,0.25,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,60.0,16.0,76.0,0.0,0.0,76.0,0.0
dr5ryr,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,54.0,3.0,57.0,0.0,0.0,57.0,0.0
dr5rys,0.0,0.0,0.0,0.0,0.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,75.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,58.0,23.0,81.0,0.0,0.0,81.0,0.0
dr5ryv,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,56.0,8.0,0.0,19.0,0.0,0.0,0.0,12.0,54.0,42.0,96.0,0.0,0.0,96.0,0.0
dr5ryw,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,20.0,1.0,0.0,0.0,16.0,46.0,28.0,74.0,0.0,0.0,74.0,0.0
dr5ryy,0.2272727272727272,0.0,0.0,0.0,0.0,0.7727272727272727,22.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.8333333333333334,6.0,0.375,0.0,0.0,0.0,0.0,0.625,8.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.8333333333333334,12.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.8571428571428571,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,10.0,10.0,9.0,1.0,0.0,0.0,8.0,10.0,37.0,42.0,5.0,0.0,47.0,0.0
dr5rz4,0.0,0.0,0.0,0.0,0.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,48.0,106.0,0.0,0.0,106.0,0.0
dr5rz6,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,24.0,0.0,0.0,0.0,0.0,0.0,13.0,56.0,22.0,76.0,2.0,0.0,78.0,0.0
dr5rzd,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,21.0,18.0,9.0,27.0,0.0,0.0,27.0,0.0
dr5rze,0.0,0.5244755244755245,0.0,0.0,0.0,0.4755244755244755,143.0,0.0,0.7843137254901961,0.0,0.0,0.0,0.2156862745098039,51.0,0.0,0.1020408163265306,0.0,0.0,0.0,0.8979591836734694,49.0,0.0,0.945945945945946,0.0,0.0,0.0,0.054054054054054,37.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.2727272727272727,88.0,0.0,0.55,0.0,0.0,0.0,0.45,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,8.0,0.0,0.0,8.0,0.0
dr5rzg,0.4814814814814814,0.1851851851851851,0.0,0.0,0.0,0.3333333333333333,54.0,0.8529411764705882,0.1470588235294117,0.0,0.0,0.0,0.0,34.0,0.34375,0.09375,0.0,0.0,0.0,0.5625,32.0,0.8260869565217391,0.1739130434782608,0.0,0.0,0.0,0.0,23.0,0.7777777777777778,0.2222222222222222,0.0,0.0,0.0,0.0,27.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,34.0,2.0,6.0,0.0,0.0,0.0,0.0,44.0,38.0,80.0,2.0,0.0,82.0,0.0
dr5rzh,0.0,0.0,0.0,0.0,0.0909090909090909,0.9090909090909092,33.0,0.0,0.0,0.0,0.0,0.0476190476190476,0.9523809523809524,21.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.074074074074074,0.925925925925926,27.0,0.0,0.0,0.0,0.0,0.1,0.9,10.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.8571428571428571,7.0,0.0,0.0,0.0,1.0,22.0,0.0,111.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,68.0,75.0,143.0,0.0,0.0,143.0,0.0
dr5rzj,0.4473684210526316,0.0,0.0,0.0,0.0,0.5526315789473685,76.0,0.2,0.0,0.0,0.0,0.0,0.8,15.0,0.6,0.0,0.0,0.0,0.0,0.4,55.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.9523809523809524,21.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.6,0.0,0.0,0.0,0.0,0.4,5.0,0.0,0.0,1.0,4.0,0.0,0.0,59.0,0.0,0.0,20.0,6.0,0.0,0.0,4.0,40.0,54.0,83.0,11.0,4.0,90.0,0.0
dr5rzk,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,2.0,4.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,9.0,17.0,0.0,0.0,17.0,0.0
dr5rzn,0.0,0.0,0.0,0.0,0.0,1.0,168.0,0.0,0.0,0.0,0.0,0.0,1.0,55.0,0.0,0.0,0.0,0.0,0.0,1.0,62.0,0.0,0.0,0.0,0.0,0.0,1.0,61.0,0.0,0.0,0.0,0.0,0.0,1.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,13.0,6.0,7.0,2.0,11.0,0.0
dr5rzu,0.3170731707317073,0.3170731707317073,0.0,0.0,0.2682926829268293,0.0975609756097561,41.0,0.5,0.3333333333333333,0.0,0.0,0.1111111111111111,0.0555555555555555,18.0,0.0,0.4285714285714285,0.0,0.0,0.4285714285714285,0.1428571428571428,7.0,0.1,0.6,0.0,0.0,0.3,0.0,10.0,0.65625,0.1875,0.0,0.0,0.125,0.03125,32.0,0.0,0.4,0.0,0.0,0.3,0.3,10.0,0.0,0.0,0.0,2.0,13.0,4.0,72.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,50.0,114.0,4.0,0.0,118.0,0.0
dr5rzv,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,70.0,21.0,2.0,18.0,0.0,0.0,0.0,0.0,94.0,19.0,111.0,2.0,0.0,113.0,0.0
dr5rzx,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,80.0,17.0,97.0,0.0,0.0,97.0,0.0
dr5rzy,0.0,0.5185185185185185,0.0,0.4814814814814814,0.0,0.0,27.0,0.0,0.75,0.0,0.25,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.1666666666666666,0.0,0.0,6.0,0.0,0.4117647058823529,0.0,0.5882352941176471,0.0,0.0,17.0,0.0,0.625,0.0,0.375,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,12.0,2.0,2.0,0.0,0.0,0.0,0.0,20.0,16.0,36.0,0.0,0.0,36.0,0.0
dr5wb5,0.0,0.0,0.0,0.0,1.0,0.0,34.0,0.0,0.2307692307692307,0.0,0.0,0.7692307692307693,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.5833333333333334,0.0,12.0,0.0,0.0526315789473684,0.0,0.0,0.9473684210526316,0.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,18.0,20.0,38.0,0.0,0.0,38.0,0.0
dr5wbh,0.0,0.0,0.0,0.0,0.0,1.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,27.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,26.0,59.0,85.0,0.0,0.0,85.0,0.0
dr5wbt,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,47.0,5.0,57.0,0.0,0.0,6.0,0.0,0.0,0.0,12.0,92.0,35.0,127.0,0.0,0.0,127.0,0.0
dr5wbv,0.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,22.0,0.0,40.0,0.0,0.0,9.0,0.0,0.0,0.0,5.0,56.0,20.0,76.0,0.0,0.0,76.0,0.0
dr5wbw,0.0,0.1139240506329113,0.3037974683544304,0.0,0.5822784810126582,0.0,79.0,0.0,0.2222222222222222,0.037037037037037,0.0,0.7407407407407407,0.0,27.0,0.0,0.0666666666666666,0.4,0.0,0.5333333333333333,0.0,45.0,0.0,0.24,0.08,0.0,0.68,0.0,25.0,0.0,0.2352941176470588,0.1764705882352941,0.0,0.5882352941176471,0.0,17.0,0.0,0.1052631578947368,0.1052631578947368,0.0,0.7894736842105263,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,20.0,118.0,0.0,0.0,118.0,0.0
dr5wby,0.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,6.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,1.0,45.0,0.0,0.0,45.0,0.0
dr5x02,0.0,0.0,0.0,0.0,0.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,19.0,0.0,0.0,19.0,0.0
